"","AIC_mar1_sim1","AIC_mar2_sim1","AIC_mar1_sim2","AIC_mar2_sim2","AICc_mar1_sim1","AICc_mar2_sim1","AICc_mar1_sim2","AICc_mar2_sim2","BIC_mar1_sim1","BIC_mar2_sim1","BIC_mar1_sim2","BIC_mar2_sim2"
"783","146.31","141.57","114.73","102.04","147.68","143.44","116.11","103.91","155.5","152.25","123.89","112.73"
"784","132.06","123.60","160.14","139.95","133.44","125.46","161.51","141.82","141.2","134.28","169.30","150.63"
"785","142.14","141.30","141.99","132.42","143.52","143.16","143.37","134.29","151.3","151.98","151.15","143.11"
"786","137.26","135.97","113.39"," 99.17","138.63","137.84","114.76","101.04","146.4","146.66","122.55","109.86"
"787","141.38","144.44","145.28","131.88","142.75","146.30","146.66","133.75","150.5","155.12","154.44","142.57"
"788","129.01","132.30","152.37","120.16","130.39","134.17","153.75","122.02","138.2","142.98","161.53","130.84"
"789","132.67","132.80","150.04","133.13","134.04","134.67","151.41","135.00","141.8","143.48","159.19","143.81"
"790","137.16","146.99","116.24","102.67","138.54","148.86","117.62","104.53","146.3","157.68","125.40","113.35"
"791","153.94","151.54","147.64","120.09","155.32","153.40","149.02","121.96","163.1","162.22","156.80","130.78"
"792","142.84","146.85","133.45","122.32","144.22","148.71","134.83","124.19","152.0","157.53","142.61","133.01"
"793","126.11","129.15","158.25","139.82","127.48","131.02","159.62","141.68","135.3","139.84","167.40","150.50"
"794","127.95","134.86","138.56","112.61","129.32","136.73","139.94","114.48","137.1","145.55","147.72","123.30"
"795","142.06","141.52","143.89","135.57","143.44","143.38","145.26","137.43","151.2","152.20","153.05","146.25"
"796","150.50","155.09","144.33","128.58","151.87","156.96","145.71","130.45","159.7","165.78","153.49","139.27"
"797","139.25","134.91","139.70","121.37","140.63","136.78","141.07","123.24","148.4","145.60","148.86","132.06"
"798","132.11","142.85","146.74","133.70","133.49","144.72","148.12","135.57","141.3","153.53","155.90","144.38"
"799","146.23","144.83","167.90","142.83","147.61","146.70","169.28","144.69","155.4","155.52","177.06","153.51"
"800","131.70","133.86","126.85","113.09","133.07","135.73","128.23","114.95","140.9","144.55","136.01","123.77"
"801","122.35","120.80","157.50","139.40","123.73","122.67","158.88","141.27","131.5","131.49","166.66","150.09"
"802","125.60","128.66","136.41","108.30","126.98","130.53","137.79","110.16","134.8","139.34","145.57","118.98"
"803","145.32","158.34","153.98","141.76","146.69","160.21","155.36","143.63","154.5","169.03","163.14","152.45"
"804","140.24","133.56","152.73","144.74","141.62","135.43","154.11","146.60","149.4","144.25","161.89","155.42"
"805","137.29","139.81","152.03","135.37","138.67","141.67","153.40","137.23","146.4","150.49","161.19","146.05"
"806","138.07","141.12","128.98","119.89","139.45","142.99","130.36","121.76","147.2","151.80","138.14","130.58"
"807","138.24","138.70","124.85","120.06","139.62","140.57","126.23","121.93","147.4","149.38","134.01","130.75"
"808","117.32","110.09","153.88","139.44","118.69","111.95","155.25","141.31","126.5","120.77","163.03","150.13"
"809","126.71","133.73","120.20","104.99","128.08","135.60","121.58","106.85","135.9","144.42","129.36","115.67"
"810","115.74","127.52","132.28"," 93.58","117.12","129.39","133.66"," 95.45","124.9","138.21","141.44","104.26"
"811","132.76","128.49","133.93","124.32","134.14","130.35","135.30","126.19","141.9","139.17","143.08","135.01"
"812","146.41","146.61","169.06","139.63","147.79","148.47","170.44","141.50","155.6","157.29","178.22","150.31"
"813","120.92","133.17","151.18","131.29","122.30","135.04","152.56","133.16","130.1","143.86","160.34","141.97"
"814","155.40","155.41","157.72","132.21","156.78","157.27","159.09","134.07","164.6","166.09","166.87","142.89"
"815","129.99","129.78","132.09","114.28","131.37","131.65","133.47","116.15","139.2","140.47","141.25","124.97"
"816","168.32","165.51","141.68","126.53","169.70","167.38","143.05","128.39","177.5","176.19","150.84","137.21"
"817","141.91","136.20","119.75","116.57","143.28","138.07","121.13","118.44","151.1","146.89","128.91","127.26"
"818","142.99","138.77","149.10","124.24","144.36","140.64","150.48","126.11","152.1","149.46","158.26","134.93"
"819","133.05","134.38","127.92","123.15","134.43","136.25","129.29","125.02","142.2","145.06","137.07","133.84"
"820","155.72","156.12","140.45","121.31","157.10","157.99","141.83","123.18","164.9","166.81","149.61","132.00"
"821","141.17","140.70","126.34","114.39","142.55","142.57","127.72","116.26","150.3","151.38","135.50","125.08"
"822","116.23","135.79","153.71","127.08","117.61","137.66","155.08","128.95","125.4","146.48","162.86","137.77"
"823","116.33","118.58","134.60","116.32","117.71","120.45","135.97","118.19","125.5","129.27","143.75","127.01"
"824","144.02","143.68","153.37","126.83","145.40","145.54","154.75","128.70","153.2","154.36","162.53","137.52"
"825","128.26","137.55","133.46","129.11","129.64","139.42","134.83","130.98","137.4","148.23","142.62","139.79"
"826","143.47","144.51","131.70","128.98","144.85","146.38","133.08","130.85","152.6","155.20","140.86","139.67"
"827","152.98","156.91","126.50","118.35","154.36","158.77","127.87","120.21","162.1","167.59","135.65","129.03"
"828","146.45","146.74","153.43","139.36","147.82","148.61","154.81","141.23","155.6","157.43","162.59","150.05"
"829","130.03","132.94","125.93","115.60","131.40","134.80","127.30","117.47","139.2","143.62","135.09","126.29"
"830","144.28","137.18","160.65","139.44","145.66","139.05","162.03","141.30","153.4","147.87","169.81","150.12"
"831","141.16","137.28","130.94","109.52","142.53","139.15","132.32","111.39","150.3","147.97","140.10","120.20"
"832","125.12","130.55","144.79","139.17","126.50","132.42","146.17","141.03","134.3","141.23","153.95","149.85"
"833","153.86","155.74","111.52"," 99.33","155.24","157.60","112.89","101.20","163.0","166.42","120.67","110.01"
"834","132.81","132.31","117.28","107.25","134.19","134.17","118.66","109.12","142.0","142.99","126.44","117.93"
"835","125.63","125.17","138.81","129.33","127.01","127.04","140.19","131.20","134.8","135.86","147.97","140.02"
"836","115.14","115.07","166.01","140.49","116.52","116.94","167.39","142.36","124.3","125.75","175.17","151.18"
"837","148.38","152.83","114.41","102.50","149.76","154.70","115.79","104.36","157.5","163.52","123.57","113.18"
"838","133.92","129.00","138.58","109.98","135.30","130.86","139.96","111.84","143.1","139.68","147.74","120.66"
"839","124.21","136.58","139.88","115.01","125.59","138.44","141.26","116.88","133.4","147.26","149.04","125.70"
"840","162.65","156.52","139.01","114.88","164.02","158.39","140.38","116.75","171.8","167.21","148.17","125.57"
"841","140.45","145.69","129.42","110.74","141.83","147.56","130.80","112.61","149.6","156.37","138.58","121.43"
"842","135.17","124.31","133.53","124.68","136.55","126.17","134.91","126.55","144.3","134.99","142.69","135.36"
"843","129.63","131.64","134.41","119.21","131.01","133.51","135.79","121.08","138.8","142.33","143.57","129.90"
"844","139.44","140.28","165.95","137.89","140.81","142.15","167.33","139.76","148.6","150.96","175.11","148.58"
"845","156.04","162.72","156.67","123.62","157.42","164.59","158.05","125.49","165.2","173.40","165.83","134.31"
"846","134.47","142.20","140.05","122.10","135.85","144.07","141.43","123.97","143.6","152.88","149.21","132.79"
"847","142.05","136.83","111.60","111.64","143.43","138.69","112.98","113.51","151.2","147.51","120.76","122.32"
"848","135.95","131.76","133.53","112.57","137.33","133.63","134.91","114.44","145.1","142.45","142.69","123.26"
"849","141.77","135.77","134.26","122.89","143.14","137.63","135.63","124.75","150.9","146.45","143.41","133.57"
"850","130.63","130.51","141.77","122.83","132.01","132.38","143.15","124.70","139.8","141.20","150.93","133.52"
"851","152.81","156.72","133.23","124.43","154.18","158.59","134.60","126.30","162.0","167.41","142.39","135.12"
"852","138.13","135.98","134.17","118.36","139.51","137.84","135.55","120.23","147.3","146.66","143.33","129.04"
"853","155.76","155.73","142.81","128.87","157.14","157.59","144.19","130.74","164.9","166.41","151.97","139.56"
"854","155.22","156.80","122.19","110.71","156.60","158.67","123.57","112.57","164.4","167.49","131.35","121.39"
"855","134.56","150.02","144.19","118.42","135.94","151.89","145.57","120.29","143.7","160.70","153.35","129.11"
"856","139.78","139.77","143.01","118.59","141.16","141.63","144.39","120.45","148.9","150.45","152.17","129.27"
"857","139.19","133.27","140.96","132.74","140.57","135.13","142.33","134.60","148.4","143.95","150.11","143.42"
"858","141.05","142.47","148.77","146.30","142.42","144.33","150.15","148.17","150.2","153.15","157.93","156.99"
"859","160.59","167.54","171.78","143.65","161.97","169.40","173.16","145.52","169.8","178.22","180.94","154.34"
"860","116.07","111.90","135.83","119.68","117.45","113.76","137.21","121.55","125.2","122.58","144.99","130.37"
"861","144.39","141.82","134.83","123.62","145.77","143.69","136.21","125.49","153.5","152.50","143.99","134.31"
"862","136.75","141.47","117.77","106.83","138.12","143.34","119.15","108.69","145.9","152.15","126.93","117.51"
"863","120.91","117.69","170.40","144.69","122.29","119.55","171.78","146.56","130.1","128.37","179.56","155.38"
"864","114.34","110.14","129.41","117.19","115.72","112.01","130.79","119.06","123.5","120.82","138.57","127.88"
"865","127.41","125.85","145.33","133.27","128.79","127.72","146.71","135.14","136.6","136.54","154.49","143.96"
"866","151.88","151.93","126.83","106.52","153.26","153.80","128.20","108.39","161.0","162.62","135.98","117.21"
"867","133.85","130.23","152.26","132.56","135.23","132.10","153.63","134.42","143.0","140.91","161.41","143.24"
"868","152.59","151.77","130.50","118.21","153.97","153.64","131.87","120.08","161.7","162.45","139.66","128.89"
"869","136.91","140.55","121.47","122.54","138.29","142.42","122.84","124.40","146.1","151.24","130.62","133.22"
"870","122.02","125.99","146.05","126.81","123.40","127.86","147.43","128.68","131.2","136.67","155.21","137.50"
"871","141.14","143.57","142.06","119.10","142.52","145.43","143.44","120.97","150.3","154.25","151.22","129.79"
"872","125.79","117.28","139.35","126.10","127.17","119.15","140.73","127.97","135.0","127.97","148.51","136.79"
"873","159.51","159.62","124.97","116.83","160.89","161.48","126.35","118.69","168.7","170.30","134.13","127.51"
"874","152.43","147.94","133.03","124.17","153.81","149.80","134.41","126.03","161.6","158.62","142.19","134.85"
"875","133.84","132.30","127.48","113.13","135.22","134.17","128.86","115.00","143.0","142.99","136.64","123.82"
"876","144.92","142.21","147.50","138.00","146.30","144.07","148.88","139.87","154.1","152.89","156.66","148.69"
"877","152.22","152.56","144.64","117.72","153.60","154.43","146.01","119.59","161.4","163.25","153.79","128.41"
"878","128.40","125.26","109.77"," 93.16","129.78","127.12","111.15"," 95.03","137.6","135.94","118.93","103.85"
"879","118.40","113.20","158.51","141.46","119.77","115.07","159.89","143.33","127.6","123.89","167.67","152.14"
"880","111.99","111.12","153.58","138.48","113.37","112.98","154.96","140.35","121.1","121.80","162.74","149.17"
"881","144.92","143.97","152.61","127.85","146.30","145.83","153.99","129.71","154.1","154.65","161.77","138.53"
"882","114.40","119.70","152.55","129.23","115.77","121.57","153.92","131.10","123.6","130.39","161.70","139.92"
"883","123.44","123.85","147.03","132.95","124.81","125.71","148.41","134.82","132.6","134.53","156.19","143.64"
"884","139.43","145.84","144.25","129.58","140.81","147.71","145.63","131.45","148.6","156.53","153.41","140.26"
"885","129.71","124.73","158.52","139.92","131.09","126.60","159.90","141.79","138.9","135.42","167.68","150.61"
"886","140.84","149.45","145.97","120.66","142.22","151.32","147.35","122.53","150.0","160.14","155.13","131.35"
"887","106.86","108.51","153.27","124.20","108.24","110.37","154.65","126.07","116.0","119.19","162.43","134.89"
"888","128.84","139.96","152.96","124.40","130.21","141.83","154.34","126.27","138.0","150.64","162.12","135.08"
"889","129.71","130.83","121.71","113.78","131.09","132.70","123.09","115.65","138.9","141.52","130.87","124.47"
"890","137.62","133.56","145.70","129.81","139.00","135.42","147.07","131.68","146.8","144.24","154.86","140.49"
"891","125.42","128.04","121.59","104.75","126.80","129.91","122.97","106.61","134.6","138.73","130.75","115.43"
"892","137.25","131.46","108.43","107.93","138.63","133.33","109.80","109.79","146.4","142.15","117.59","118.61"
"893","144.68","145.00","123.76","116.37","146.06","146.86","125.14","118.24","153.8","155.68","132.92","127.05"
"894","117.40","115.48","145.42","117.26","118.78","117.34","146.80","119.12","126.6","126.16","154.58","127.94"
"895","139.67","146.13","161.73","141.74","141.04","148.00","163.11","143.60","148.8","156.81","170.89","152.42"
"896","139.18","137.08","127.06","117.86","140.55","138.94","128.44","119.73","148.3","147.76","136.22","128.55"
"897","146.33","142.99","153.26","127.64","147.71","144.85","154.64","129.51","155.5","153.67","162.42","138.33"
"898","139.68","141.82","133.23","118.45","141.06","143.69","134.60","120.32","148.8","152.51","142.38","129.14"
"899","121.77","126.97","107.95"," 99.57","123.15","128.84","109.33","101.44","130.9","137.65","117.11","110.26"
"900","157.54","164.60","159.47","140.45","158.91","166.46","160.85","142.31","166.7","175.28","168.63","151.13"
"901","117.57","120.71","144.70","129.71","118.94","122.57","146.08","131.58","126.7","131.39","153.86","140.40"
"902","142.67","152.14","133.66","127.84","144.05","154.01","135.04","129.70","151.8","162.83","142.82","138.52"
"903","139.73","137.29","119.15","112.64","141.11","139.16","120.53","114.51","148.9","147.98","128.31","123.32"
"904","137.57","156.61","106.86","101.87","138.95","158.47","108.24","103.74","146.7","167.29","116.02","112.56"
"905","116.78","125.40","131.42","105.70","118.16","127.27","132.79","107.56","125.9","136.08","140.58","116.38"
"906","142.39","135.71","110.12"," 92.59","143.77","137.58","111.50"," 94.46","151.5","146.40","119.28","103.28"
"907","138.75","146.24","134.43","120.01","140.12","148.10","135.80","121.88","147.9","156.92","143.58","130.70"
"908","145.92","146.49","136.43","122.28","147.30","148.35","137.81","124.14","155.1","157.17","145.59","132.96"
"909","141.73","143.65","141.32","124.03","143.11","145.52","142.70","125.89","150.9","154.34","150.48","134.71"
"910","151.73","154.32","139.95","123.17","153.11","156.19","141.33","125.04","160.9","165.01","149.11","133.85"
"911","142.77","136.43","144.27","127.88","144.15","138.30","145.65","129.74","151.9","147.12","153.43","138.56"
"912","129.22","125.32","146.15","130.42","130.60","127.19","147.52","132.28","138.4","136.00","155.30","141.10"
"913","126.71","129.11","125.95","110.38","128.09","130.97","127.33","112.24","135.9","139.79","135.11","121.06"
"914","133.49","127.25","153.86","132.70","134.87","129.11","155.24","134.56","142.7","137.93","163.02","143.38"
"915","126.83","126.18","140.21","108.85","128.21","128.05","141.58","110.72","136.0","136.87","149.37","119.53"
"916","130.44","140.85","137.12","132.90","131.81","142.72","138.50","134.77","139.6","151.53","146.28","143.59"
"917","142.84","139.59","105.30"," 95.97","144.21","141.46","106.68"," 97.83","152.0","150.28","114.46","106.65"
"918","147.43","140.60","141.52","125.03","148.81","142.46","142.90","126.89","156.6","151.28","150.68","135.71"
"919","146.93","143.93","120.66","108.35","148.31","145.79","122.04","110.21","156.1","154.61","129.82","119.03"
"920","142.61","137.47","139.35","120.30","143.98","139.34","140.73","122.17","151.8","148.16","148.51","130.98"
"921","132.03","138.35","137.69","122.18","133.41","140.21","139.07","124.05","141.2","149.03","146.85","132.87"
"922","155.17","153.48","134.95","123.44","156.54","155.34","136.32","125.31","164.3","164.16","144.10","134.12"
"923","135.84","138.09","126.32","117.01","137.22","139.95","127.70","118.88","145.0","148.77","135.48","127.70"
"924","130.97","126.09","136.60","132.75","132.34","127.95","137.98","134.62","140.1","136.77","145.76","143.43"
"925","148.21","141.62","161.37","137.11","149.58","143.48","162.74","138.98","157.4","152.30","170.53","147.80"
"926","125.26","114.97","144.86","128.09","126.64","116.84","146.23","129.96","134.4","125.66","154.02","138.78"
"927","133.41","135.61","134.42","120.36","134.79","137.47","135.80","122.22","142.6","146.29","143.58","131.04"
"928","147.02","153.05","157.36","138.07","148.39","154.91","158.73","139.94","156.2","163.73","166.51","148.76"
"929","141.33","148.37","151.46","127.08","142.71","150.24","152.84","128.95","150.5","159.06","160.62","137.77"
"930","122.74","119.25","133.25","124.01","124.12","121.12","134.62","125.88","131.9","129.94","142.40","134.70"
"931","135.85","124.70","125.05","119.02","137.23","126.57","126.43","120.89","145.0","135.39","134.21","129.71"
"932","123.01","116.93","149.54","120.76","124.39","118.79","150.92","122.62","132.2","127.61","158.70","131.44"
"933","137.89","135.87","135.27","106.64","139.27","137.74","136.65","108.51","147.1","146.56","144.43","117.33"
"934","140.14","137.07","138.91","118.95","141.52","138.93","140.29","120.81","149.3","147.75","148.07","129.63"
"935","120.31","113.61","130.55","120.86","121.69","115.48","131.92","122.73","129.5","124.29","139.71","131.55"
"936","145.17","149.54","118.07","112.53","146.54","151.41","119.44","114.39","154.3","160.23","127.22","123.21"
"937","149.64","147.62","128.98","117.91","151.02","149.49","130.36","119.77","158.8","158.31","138.14","128.59"
"938","140.19","137.29","142.59","130.25","141.57","139.16","143.97","132.12","149.3","147.98","151.75","140.93"
"939","120.65","135.86","122.90","106.84","122.02","137.73","124.28","108.70","129.8","146.54","132.06","117.52"
"940","115.82","117.87","143.79","115.96","117.20","119.74","145.17","117.83","125.0","128.56","152.95","126.64"
"941","121.56","125.01","130.74","127.64","122.94","126.88","132.12","129.50","130.7","135.70","139.90","138.32"
"942","149.66","145.06","144.63","128.65","151.04","146.93","146.01","130.52","158.8","155.74","153.79","139.34"
"943","134.56","135.56","105.87"," 95.02","135.93","137.43","107.25"," 96.88","143.7","146.24","115.03","105.70"
"944","132.46","132.94","136.53","116.49","133.84","134.80","137.91","118.36","141.6","143.62","145.69","127.18"
"945","130.95","138.91","136.46","121.79","132.32","140.77","137.84","123.66","140.1","149.59","145.62","132.48"
"946","147.54","145.50","109.19","104.67","148.92","147.37","110.57","106.54","156.7","156.19","118.35","115.36"
"947","145.88","143.74","124.60","118.51","147.25","145.61","125.97","120.37","155.0","154.43","133.76","129.19"
"948","138.13","137.09","142.86","124.28","139.51","138.96","144.23","126.15","147.3","147.78","152.01","134.96"
"949","151.85","154.95","149.32","126.18","153.22","156.82","150.70","128.05","161.0","165.64","158.48","136.86"
"950","133.77","143.92","137.91","125.15","135.15","145.79","139.29","127.02","142.9","154.61","147.07","135.84"
"951","125.19","137.42","142.82","130.47","126.56","139.28","144.19","132.34","134.3","148.10","151.97","141.15"
"952","144.08","141.92","133.13","113.50","145.46","143.79","134.51","115.37","153.2","152.61","142.29","124.19"
"953","143.63","150.12","118.12","105.78","145.01","151.99","119.49","107.65","152.8","160.80","127.28","116.46"
"954","130.30","133.76","120.40"," 96.05","131.68","135.62","121.77"," 97.92","139.5","144.44","129.56","106.74"
"955","117.34","114.35","111.87"," 95.53","118.72","116.21","113.24"," 97.39","126.5","125.03","121.02","106.21"
"956","147.37","147.00","134.15","119.40","148.75","148.87","135.53","121.27","156.5","157.68","143.31","130.09"
"957","128.86","131.36","141.97","130.83","130.23","133.22","143.35","132.70","138.0","142.04","151.13","141.52"
"958","136.04","134.25","152.69","145.73","137.42","136.12","154.07","147.60","145.2","144.94","161.85","156.42"
"959","147.13","145.73","149.63","114.98","148.51","147.59","151.00","116.85","156.3","156.41","158.78","125.66"
"960","136.49","148.18","130.98","123.83","137.87","150.05","132.35","125.70","145.6","158.87","140.13","134.52"
"961","135.86","131.30","144.75","121.14","137.24","133.17","146.12","123.01","145.0","141.99","153.91","131.82"
"962","106.38","116.63","175.64","146.47","107.76","118.50","177.02","148.34","115.5","127.32","184.80","157.15"
"963","142.64","140.31","168.06","145.79","144.02","142.18","169.43","147.65","151.8","150.99","177.21","156.47"
"964","150.49","145.80","110.10","106.11","151.86","147.67","111.47","107.98","159.6","156.49","119.25","116.80"
"965","136.39","140.13","114.21"," 98.82","137.77","141.99","115.58","100.69","145.6","150.81","123.36","109.51"
"966","135.83","127.43","146.03","132.43","137.20","129.30","147.41","134.30","145.0","138.12","155.19","143.11"
"967","134.08","131.46","125.05","114.16","135.46","133.33","126.42","116.02","143.2","142.14","134.21","124.84"
"968"," 93.92"," 82.77","142.92","126.74"," 95.30"," 84.64","144.30","128.60","103.1"," 93.46","152.08","137.42"
"969","136.78","131.04","167.99","137.67","138.16","132.90","169.37","139.54","145.9","141.72","177.15","148.36"
"970","142.86","143.60","141.87","118.51","144.24","145.47","143.25","120.37","152.0","154.28","151.03","129.19"
"971","101.83","102.38","142.70","125.25","103.21","104.25","144.07","127.12","111.0","113.07","151.85","135.94"
"972","127.27","122.90","163.32","140.84","128.64","124.76","164.69","142.71","136.4","133.58","172.48","151.53"
"973","149.73","156.69","120.66","106.10","151.11","158.55","122.04","107.96","158.9","167.37","129.82","116.78"
"974","136.53","133.34","143.90","126.44","137.90","135.21","145.27","128.31","145.7","144.03","153.05","137.12"
"975","131.89","136.96","143.95","115.86","133.27","138.83","145.33","117.73","141.0","147.65","153.11","126.54"
"976","138.42","136.48","131.16","115.12","139.80","138.34","132.53","116.98","147.6","147.16","140.32","125.80"
"977","149.93","155.32","147.39","128.77","151.31","157.19","148.76","130.64","159.1","166.01","156.55","139.46"
"978","140.82","133.63","138.62","122.81","142.20","135.50","139.99","124.68","150.0","144.31","147.77","133.50"
"979","132.88","132.10","139.29","127.15","134.26","133.97","140.66","129.02","142.0","142.78","148.45","137.83"
"980","131.38","142.48","142.50","116.68","132.75","144.34","143.88","118.55","140.5","153.16","151.66","127.37"
"981","142.68","139.31","145.97","135.27","144.05","141.17","147.35","137.13","151.8","149.99","155.13","145.95"
"982","145.39","145.07","146.58","125.08","146.77","146.93","147.96","126.94","154.6","155.75","155.74","135.76"
"983","139.27","137.96","145.81","137.08","140.64","139.82","147.18","138.95","148.4","148.64","154.96","147.77"
"984","160.29","157.03","151.91","137.28","161.66","158.90","153.28","139.15","169.4","167.71","161.07","147.97"
"985","125.11","129.16","148.15","125.06","126.49","131.03","149.52","126.92","134.3","139.84","157.30","135.74"
"986","143.95","145.99","154.33","124.35","145.32","147.86","155.71","126.22","153.1","156.68","163.49","135.03"
"987","135.18","139.28","175.93","152.04","136.55","141.14","177.31","153.91","144.3","149.96","185.09","162.73"
"988","121.30","122.11","121.59","118.26","122.68","123.98","122.97","120.13","130.5","132.80","130.75","128.94"
"989","133.04","130.15","119.40","108.06","134.42","132.02","120.78","109.93","142.2","140.84","128.56","118.75"
"990","148.52","146.97","126.46","121.47","149.90","148.83","127.84","123.34","157.7","157.65","135.62","132.15"
"991","143.62","145.05","158.44","144.98","145.00","146.92","159.81","146.85","152.8","155.73","167.59","155.67"
"992","113.87","114.71","134.04","120.21","115.25","116.58","135.41","122.08","123.0","125.40","143.20","130.89"
"993","129.40","139.47","122.42","121.82","130.77","141.34","123.79","123.69","138.6","150.16","131.58","132.51"
"994","133.30","141.17","110.43","101.62","134.67","143.04","111.81","103.49","142.5","151.86","119.59","112.31"
"995","135.57","139.23","129.08","113.27","136.95","141.09","130.46","115.14","144.7","149.91","138.24","123.95"
"996","130.26","133.46","150.06","139.44","131.63","135.33","151.44","141.31","139.4","144.14","159.22","150.13"
"997","125.16","129.14","122.96","107.09","126.54","131.00","124.33","108.95","134.3","139.82","132.11","117.77"
"998","143.05","146.36","129.40","118.24","144.43","148.23","130.78","120.10","152.2","157.04","138.56","128.92"
"999","151.68","159.94","165.70","138.80","153.06","161.81","167.08","140.67","160.8","170.63","174.86","149.49"
"1000","153.52","145.33","142.26","133.43","154.90","147.20","143.64","135.30","162.7","156.02","151.42","144.12"
